date,DOY,obs_lai,obs_nee,minT,maxT,ssrd,CO2,21d_minT,21d_DayLength,21d_vpd,removalinput
11/09/2009,254,,-9.157067928,10.28463745,13.50393677,2.945968,384.73,284.8948382,49008.40178,221.2617729,0.9
12/09/2009,255,,-3.820247928,10.38824463,14.61135864,4.332228,384.74,284.7263114,48728.9755,219.2460839,0.9
13/09/2009,256,,-1.414210752,11.47436523,13.99493408,4.332228,384.75,284.662736,48448.92617,215.993753,0.9
14/09/2009,257,,2.7625482,12.13146973,16.587677,7.606149,384.76,284.6629191,48168.29512,221.3274736,0.6
15/09/2009,258,,-4.124320632,12.11523438,18.46328735,7.606149,384.74,284.6777913,47887.12219,227.0909253,0.6
16/09/2009,259,,-5.014956672,10.69436646,15.22238159,7.035634,384.72,284.4615932,47605.44582,237.8308313,0.6
17/09/2009,260,,-10.3221959,9.240234375,16.14160156,7.1570485,384.7,284.3185035,47323.30311,246.2234312,0.6
18/09/2009,261,,-7.872753096,8.492675781,17.40234375,7.528497,384.68,284.2119318,47040.72994,248.9329547,0.9
19/09/2009,262,,-1.186184304,8.946472168,17.66564941,8.3223605,384.66,284.1171398,46757.76102,247.5787488,0.9
20/09/2009,263,,-2.356047864,10.29467773,15.55923462,8.3223605,384.64,284.0224947,46474.42997,253.4193933,0.9
21/09/2009,264,1.875,0.99759168,9.881866455,13.3699646,5.5426365,384.62,283.9282549,46190.76943,246.8458241,0.9
22/09/2009,265,,-0.620245512,8.944152832,15.00939941,5.820689,384.5357143,283.8488133,45906.8111,242.1110233,0.9
23/09/2009,266,,-0.714607704,9.812316895,14.40924072,6.302077,384.4514286,283.7716184,45622.58587,250.4354026,1
24/09/2009,267,,0.053483976,6.387664795,15.0039978,7.4102845,384.3671429,283.5064598,45338.12386,255.2625068,1
25/09/2009,268,,0.618143184,6.985992432,13.73394775,7.4102845,384.2828571,283.3266314,45053.45451,252.4014758,1
26/09/2009,269,,-0.709043544,10.02102661,15.01483154,5.0575125,384.1985714,283.2950094,44768.60667,246.1905398,1
27/09/2009,270,,1.23708492,7.121276855,14.20013428,6.916888,384.1142857,283.1313785,44483.60867,247.5711753,1
28/09/2009,271,,2.059066656,11.62280273,14.14205933,4.869387,384.03,282.9888774,44198.48841,249.4477252,0.8
29/09/2009,272,,3.184734456,11.74264526,14.26208496,4.199606,384.0085714,283.0259112,43913.27343,255.9535374,0.9
30/09/2009,273,,0.639094536,10.22280884,13.50473022,5.111682,383.9871429,283.0266479,43627.99099,259.6222741,1.2
01/10/2009,274,,-0.73934208,10.54748535,14.6678772,4.3599795,383.9657143,283.0239246,43342.66815,269.0650896,1.2
02/10/2009,275,,1.648891296,11.65682983,15.56698608,5.409748,383.9442857,283.0892671,43057.33185,277.2478739,1.2
03/10/2009,276,,-0.46509984,10.47714233,16.07189941,5.993338,383.9228571,283.0935003,42772.00901,281.0179974,1.2
04/10/2009,277,,-1.880359056,12.67803955,16.13464355,5.993338,383.9014286,283.1508182,42486.72657,280.6929038,1.2
05/10/2009,278,,-1.704407832,12.9230957,15.44308472,2.369316,383.88,283.1885146,42201.51159,274.8568747,0
06/10/2009,279,,-0.10815444,11.86709595,13.7633667,1.270182,383.9514286,283.1766985,41916.39133,269.3513118,0
07/10/2009,280,,-2.123921304,10.77398682,14.42550659,3.5271565,384.0228571,283.18049,41631.39333,258.2328753,0.6
08/10/2009,281,,-1.889530632,8.018035889,11.02737427,4.0208195,384.0942857,283.12229,41346.54549,261.8993806,0.6
09/10/2009,282,,0.087439824,8.127807617,11.57797241,3.8388315,384.1657143,283.1049154,41061.87614,251.93072,1.1
10/10/2009,283,,0.058109616,8.471038818,11.75067139,3.2002715,384.2371429,283.0822757,40777.41413,242.4654643,1.1
11/10/2009,284,,-1.36929852,6.259307861,10.52246094,5.516219,384.3085714,282.8901152,40493.1889,244.5926143,1.1
12/10/2009,285,,-0.56805624,5.057220459,11.32705688,3.860179,384.38,282.6603702,40209.23057,242.1528211,0
13/10/2009,286,,-2.088160776,6.925689697,11.36190796,2.870184,384.4271429,282.5642529,39925.57003,236.7833179,0
14/10/2009,287,,1.544835888,5.433685303,11.59191895,5.017219,384.4742857,282.3557466,39642.23898,234.8953683,0.6
15/10/2009,288,,1.411410744,5.798583984,10.82525635,4.903009,384.5214286,282.3276951,39359.27006,235.658347,0.6
16/10/2009,289,,-1.307198088,6.070709229,10.23977661,4.040566,384.5685714,282.2841102,39076.69689,235.0271447,0.6
17/10/2009,290,,-2.056624128,8.845977783,13.03930664,2.959844,384.6157143,282.2281555,38794.55418,229.6353135,0.6
18/10/2009,291,,-0.493939296,8.822021484,12.27108765,3.7854625,384.6628571,282.3091434,38512.87781,227.2416745,0.6
19/10/2009,292,,-0.96372288,5.774627686,10.37530518,3.7854625,384.71,282.0306588,38231.70488,230.2810713,0.6
20/10/2009,293,,2.13024492,7.647735596,12.89447021,1.719015,384.7528571,281.8356631,37951.07383,219.7110915,0.6
21/10/2009,294,,2.084610384,11.90264893,14.38058472,1.55704,384.7957143,281.9156555,37671.0245,210.8827279,0
22/10/2009,295,,0.624900312,11.43572998,14.76467896,1.93596,384.8385714,281.9579529,37391.59822,203.8809749,0
23/10/2009,296,,0.339120216,6.026641846,11.80334473,3.997871,384.8814286,281.6898487,37112.83788,200.7159424,0
24/10/2009,297,,1.356863832,3.180236816,9.757324219,3.7179505,384.9242857,281.342377,36834.78803,195.0279534,0
25/10/2009,298,,1.994282424,6.245422363,11.38128662,3.4860625,384.9671429,281.0360619,36557.49495,188.0541865,0
26/10/2009,299,,1.045299168,8.501953125,11.66625977,1.309675,385.01,280.8255313,36281.00672,181.3133356,0
27/10/2009,300,,3.01642272,7.387207031,10.35440063,1.844966,385.06,280.6122033,36005.37332,185.7065495,0
28/10/2009,301,,1.547638272,9.305175781,11.49511719,1.345699,385.11,280.5422599,35730.64671,180.4519443,0
29/10/2009,302,,1.707245856,8.756317139,11.48193359,1.758775,385.16,280.5774161,35456.8809,165.7877913,0
30/10/2009,303,,3.553218144,9.652282715,11.94970703,1.4345585,385.21,280.6500102,35184.132,162.702355,0
31/10/2009,304,,0.1717254,9.045440674,12.41744995,1.378254,385.26,280.6773626,34912.45838,156.8582081,0
01/11/2009,305,,2.117097,10.69592285,11.63684082,0.8949975,385.31,280.88863,34641.92063,147.4926525,0
02/11/2009,306,,-0.209383272,8.875366211,11.44400024,1.899402,385.36,281.0704465,34372.58175,147.1640342,0
03/11/2009,307,,-0.452535336,8.631835938,13.15856934,1.783058,385.4071429,281.1516915,34104.50713,143.6537686,0
04/11/2009,308,3.403,-0.644514192,11.69470215,14.11883545,1.887928,385.4542857,281.4498352,33837.76467,135.3062166,2.9
05/11/2009,309,,-1.917066312,10.40292358,12.95953369,2.008275,385.5014286,281.6690895,33572.42484,125.8708165,2.9
06/11/2009,310,,-0.575139744,11.85162354,13.97402954,1.6888615,385.5485714,281.9443711,33308.56073,122.7870945,2.9
07/11/2009,311,,-1.344240792,10.82733154,13.33435059,1.849502,385.5957143,282.0387213,33046.24812,120.8683312,2.9
08/11/2009,312,,-1.55213604,9.068634033,11.44476318,1.7368935,385.6428571,282.0504647,32785.56553,111.0496254,2.9
09/11/2009,313,,-1.670042448,5.903717041,9.708526611,1.6467,385.69,282.0566119,32526.5943,104.5984597,2.9
10/11/2009,314,,-0.808454736,5.668701172,10.26843262,1.6467,385.7828571,281.9623721,32269.41859,103.7676441,2.9
11/11/2009,315,,-1.517421816,5.093536377,7.972290039,1.9055395,385.8757143,281.6381287,32014.12545,103.9592251,2.9
12/11/2009,316,,-1.07733888,1.776367188,8.054382324,1.7659795,385.9685714,281.178159,31760.80488,100.8633098,2.9
13/11/2009,317,,-1.779551208,1.331085205,7.83291626,1.7659795,386.0614286,280.9545611,31509.54982,90.94943909,2.9
14/11/2009,318,,0.41002956,3.633239746,6.594604492,2.073652,386.1542857,280.9761326,31260.45618,87.13535872,2.9
15/11/2009,319,,-0.20409084,2.264160156,6.868743896,2.0709835,386.2471429,280.7865487,31013.62289,85.77750506,2.9
16/11/2009,320,,0.238210632,-0.703613281,4.971435547,1.824152,386.34,280.3481884,30769.15184,83.91628538,2.9
17/11/2009,321,,0.938248488,3.713653564,6.68057251,1.1362255,386.3457143,280.1732573,30527.14797,76.86149761,2.9
18/11/2009,322,0.242,1.197632736,4.189056396,6.32434082,1.2621765,386.3514286,279.9296326,30287.71916,75.64932414,1.1
19/11/2009,323,,1.962617688,5.094329834,9.5652771,1.1535705,386.3571429,279.7552522,30050.97627,75.64291545,1.1
20/11/2009,324,,0.835125336,4.267913818,8.896179199,1.7491685,386.3628571,279.4988537,29817.0331,77.41596549,1.3
21/11/2009,325,,0.589944384,5.757598877,9.993530273,1.597067,386.3685714,279.3422898,29586.00631,78.68634306,1.3
22/11/2009,326,,0.608713488,5.382659912,9.120758057,1.374785,386.3742857,279.0892773,29358.01539,78.261942,1.3
23/11/2009,327,,1.1167524,7.04473877,8.847381592,1.158107,386.38,279.0021046,29133.18256,72.72615469,1.3
24/11/2009,328,,1.359896472,5.780029297,8.947296143,1.466313,386.4785714,278.8663042,28911.63271,72.79258746,1.3
25/11/2009,329,,0.814208544,4.043731689,10.21191406,1.5509025,386.5771429,278.5019723,28693.49326,72.39139648,1.3
26/11/2009,330,,0.73212984,10.26919556,12.27029419,1.042563,386.6757143,278.4956043,28478.89408,72.69662421,1.3
27/11/2009,331,,0.746431416,6.156494141,13.45748901,1.2082735,386.7742857,278.2244077,28267.9673,69.59924698,1.3
28/11/2009,332,,-1.813983552,5.590637207,11.75610352,1.208007,386.8728571,277.9750413,28060.84719,69.52219373,1.3
29/11/2009,333,,0.793305144,6.52835083,10.01364136,0.6871255,386.9714286,277.8540754,27857.66997,72.486868,1.3
30/11/2009,334,,0.215926128,6.474243164,8.505859375,0.8763185,387.07,277.8812433,27658.57361,73.06195831,1.3
01/12/2009,335,,0.364943664,5.947021484,11.24963379,0.8760515,387.0557143,277.8944967,27463.69761,73.61199297,1.3
02/12/2009,336,,0.481489488,5.061859131,8.649902344,0.573983,387.0414286,277.8929882,27273.18281,76.34636071,1.3
03/12/2009,337,,0.606825648,5.552734375,6.944641113,0.8853915,387.0271429,278.0728152,27087.17106,81.62164416,1.3
04/12/2009,338,,-0.096406416,4.359924316,6.46762085,0.8848575,387.0128571,278.2170457,26905.80501,84.52458518,1.3
05/12/2009,339,,0.250649424,3.21887207,4.780944824,0.775985,386.9985714,278.1973139,26729.22779,83.25475475,1.3
06/12/2009,340,,0.601834968,2.854766846,4.917236328,0.565711,386.9842857,278.225438,26557.58267,85.28663999,1.3
07/12/2009,341,,0.831468888,0.057067871,3.533355713,1.1757185,386.97,278.2616609,26391.01279,91.85879753,0
08/12/2009,342,,0.8603118,-1.715545654,3.332000732,1.0978,386.9557143,278.0031276,26229.66073,94.46169009,0
09/12/2009,343,,1.173400128,1.87298584,6.445159912,0.4912615,386.9414286,277.8928385,26073.66821,95.11380223,0
10/12/2009,344,,-0.533596032,3.947875977,5.513519287,0.3823885,386.9271429,277.8382455,25923.17565,93.92219689,0
11/12/2009,345,,-1.220904792,1.252990723,4.579589844,1.1658455,386.9128571,277.6946777,25778.32183,92.51319813,0
12/12/2009,346,,0.451383408,2.717926025,7.046875,1.0847245,386.8985714,277.5499314,25639.2434,91.10957881,0
13/12/2009,347,,0.722515896,5.981018066,9.473876953,0.9422295,386.8842857,277.5784247,25506.07453,92.86803691,0
14/12/2009,348,,1.122868008,5.439880371,7.600585938,0.932623,386.87,277.5020028,25378.94643,94.3618927,0
15/12/2009,349,,0.741703176,1.749298096,8.38583374,0.672182,387.0885714,277.3100632,25257.98693,90.75177038,0
16/12/2009,350,,1.019514816,6.100860596,9.202056885,0.9657115,387.3071429,277.4080218,25143.32002,90.10959553,0
17/12/2009,351,,0.780426576,-0.170196533,6.097442627,1.109274,387.5257143,276.9109079,25035.06544,87.01095172,0
18/12/2009,352,,1.124301816,-1.223876953,0.350494385,1.0825895,387.7442857,276.5594616,24933.33821,82.33565438,0
19/12/2009,353,,1.693576728,-0.641784668,2.440643311,0.5771855,387.9628571,276.2626796,24838.24817,78.21077543,0
20/12/2009,354,,0.837017712,-2.298431396,1.077667236,0.688193,388.1814286,275.8423567,24749.89962,73.39179408,0
21/12/2009,355,,0.539596944,-0.727600098,6.637969971,0.6185465,388.4,275.4994117,24668.39083,70.85250397,0
22/12/2009,356,,0.839907576,4.668365479,6.19732666,0.471515,388.4285714,275.4385234,24593.8137,70.3445694,0
23/12/2009,357,,0.73159308,3.974945068,5.653686523,0.471515,388.4571429,275.3867655,24526.2533,66.28196677,0
24/12/2009,358,,1.122980112,-1.406341553,4.351135254,0.546765,388.4857143,275.055381,24465.7876,61.69488922,0
25/12/2009,359,,0.73356948,-3.355224609,-0.578033447,0.856305,388.5142857,274.6879929,24412.48705,60.51005224,0
26/12/2009,360,,1.320631992,-3.095458984,1.672424316,0.8560385,388.5428571,274.3873105,24366.41432,60.60650541,0
27/12/2009,361,,0.64088064,-3.548492432,0.434906006,0.757039,388.5714286,274.0823934,24327.62399,59.40900654,0
28/12/2009,362,,1.290644712,-0.872924805,1.505157471,0.757039,388.6,274.038108,24296.16233,53.44100186,0
29/12/2009,363,,0.751829256,-2.988006592,-0.673278809,0.52435,388.5385714,273.9775146,24272.06707,49.32381813,0
30/12/2009,364,,1.015249896,-3.251617432,1.799438477,0.9112755,388.4771429,273.7334859,24255.36723,49.24321648,0
31/12/2009,365,,0.54225612,-7.636413574,0.950683594,0.9112755,388.4157143,273.1818531,24246.08298,48.30735072,0
01/01/2010,1,,0.814312656,-1.258666992,2.491760254,0.605471,388.3542857,273.0622503,24244.22557,47.17835745,0
02/01/2010,2,,0.904469976,-1.912689209,0.826782227,0.605738,388.2928571,272.8417448,24249.79724,45.54070442,0
03/01/2010,3,,0.152897544,-1.337524414,1.756835938,0.51421,388.2314286,272.4932428,24262.79125,41.570228,0
04/01/2010,4,,0.514143504,-3.78427124,-0.567169189,0.8920625,388.17,272.0539975,24283.19188,37.54270532,0
05/01/2010,5,,0.830887848,-3.88168335,1.368865967,0.8920625,388.1928571,271.7858555,24310.97452,39.91917888,0
06/01/2010,6,,0.656526816,1.378234863,3.661895752,0.63429,388.2157143,271.5609686,24346.10576,42.52499132,0
07/01/2010,7,,-0.752938848,-1.083190918,1.362670898,0.6905945,388.2385714,271.5174927,24388.5436,45.34836293,0
08/01/2010,8,,-1.839751056,-1.250946045,-0.457977295,0.574517,388.2614286,271.5162037,24438.23758,47.93424141,0
09/01/2010,9,,-0.755210088,-2.18850708,1.547210693,0.5023565,388.2842857,271.4425502,24495.12903,51.93645423,0
10/01/2010,10,,1.705460832,-1.396728516,2.175292969,0.7084445,388.3071429,271.4854885,24559.15136,54.84814617,0
11/01/2010,11,,1.393666992,-4.599822998,-1.209289551,1.066458,388.33,271.3010969,24630.23033,55.37675494,0
12/01/2010,12,,1.860577344,-5.874389648,-0.214904785,1.066458,388.33,270.7990609,24708.28436,54.32875951,0
13/01/2010,13,,1.097740944,-3.11730957,0.097869873,1.054813,388.33,270.4613345,24793.22492,55.37461272,0
14/01/2010,14,,1.451649168,-5.175292969,0.185699463,1.148243,388.33,270.2818606,24884.95689,56.55968366,0
15/01/2010,15,,0.553007304,-7.045379639,-2.58001709,1.148514,388.33,270.106139,24983.37892,54.63947096,0
16/01/2010,16,,0.237439296,-6.961853027,-3.084320068,1.0355855,388.33,269.922025,25088.38389,53.04278165,0
17/01/2010,17,,0.313632648,-6.964355469,-0.975128174,1.135515,388.33,269.7593648,25199.85931,51.82142149,0
18/01/2010,18,,1.545798384,-2.712219238,3.546875,1.2108005,388.33,269.6717794,25317.68776,59.64916665,0
19/01/2010,19,,0.6888294,1.504852295,3.013305664,1.2108005,388.4271429,269.885725,25441.74731,63.93513947,0
20/01/2010,20,,1.326608712,1.72869873,2.351776123,0.5619355,388.5242857,270.122883,25571.912,65.01506374,0
21/01/2010,21,,0.140634576,0.55770874,1.965393066,0.615556,388.6214286,270.5130793,25708.05224,66.8043801,0
22/01/2010,22,,0.51242544,0.473358154,1.619140625,0.6152855,388.7185714,270.5955566,25850.0353,66.49204958,0
23/01/2010,23,,1.091592504,1.707000732,6.907196045,0.274604,388.8157143,270.7679228,25997.72572,68.13721575,0
24/01/2010,24,,1.238907528,2.374328613,6.614471436,0.206359,388.9128571,270.9446777,26150.98571,69.2795323,0
25/01/2010,25,,1.145059416,2.36932373,6.106842041,1.2040305,389.01,271.2377061,26309.67565,71.39512852,0
26/01/2010,26,,1.066868064,2.167205811,6.384490967,1.436116,389.2528571,271.5257484,26473.6544,69.83332516,0
27/01/2010,27,,0.80744688,0.79574585,3.609588623,1.436116,389.4957143,271.4980108,26642.77977,64.21752657,0
28/01/2010,28,,1.334317968,1.443878174,2.603485107,0.558144,389.7385714,271.6183475,26816.90884,64.04568936,0
29/01/2010,29,,0.584507448,1.325286865,3.289276123,0.968424,389.9814286,271.7410252,26995.89839,66.61701675,0
30/01/2010,30,,0.632085984,2.888000488,5.954620361,0.968424,390.2242857,271.9827637,27179.60515,63.81571615,0
31/01/2010,31,,0.578964888,2.680023193,4.42666626,0.601474,390.4671429,272.1768947,27367.88622,61.74293473,0
01/02/2010,32,,0.749004408,2.096191406,3.976745605,0.512106,390.71,272.4957525,27560.59929,59.88912065,0
02/02/2010,33,,0.902062008,-0.140533447,2.16192627,1.0104,390.6585714,272.7687933,27757.60299,61.26458568,0
03/02/2010,34,,0.3736746,-0.41116333,3.173034668,1.0106705,390.6071429,272.8976574,27958.75714,60.69357872,0
04/02/2010,35,,0.437177736,3.303955078,7.959289551,0.545145,390.5557143,273.3014311,28163.92295,60.92778951,0
05/02/2010,36,,0.576942264,2.948974609,4.385681152,0.9085745,390.5042857,273.7773528,28372.9633,65.75579625,0
06/02/2010,37,,0.81758592,-1.173706055,4.044464111,2.221471,390.4528571,274.0529788,28585.74293,70.88843237,0
07/02/2010,38,,0.872259192,-1.316558838,2.030609131,2.4635765,390.4014286,274.3219215,28802.12862,76.03817322,0
08/02/2010,39,,0.731186136,-1.131958008,2.437896729,2.4635765,390.35,274.397172,29021.98935,73.45631708,0
09/02/2010,40,,0.093528432,-0.588226318,2.63192749,2.2174085,390.3314286,274.2975016,29245.19647,73.94496346,0
10/02/2010,41,,-0.011202192,-1.432647705,4.974456787,1.9558045,390.3128571,274.1469613,29471.62379,74.24864424,0
11/02/2010,42,,0.475189416,-3.724517822,0.807922363,1.9558045,390.2942857,273.9430458,29701.14776,74.75344967,0
12/02/2010,43,,0.446074344,-0.241607666,4.883300781,1.8474795,390.2757143,273.9089998,29933.6475,74.83076304,0
13/02/2010,44,,0.351602856,3.345703125,5.591674805,1.6863465,390.2571429,273.9870332,30169.00493,73.94142224,0
14/02/2010,45,,0.366039216,3.16027832,5.642669678,1.3101885,390.2385714,274.0244594,30407.10482,73.0664166,0
15/02/2010,46,,0.6708096,2.340911865,4.260253906,1.5105895,390.22,274.0231065,30647.83484,71.85935929,0
16/02/2010,47,,-0.057884544,1.493164063,3.197296143,1.8975795,390.1271429,273.9910092,30891.0856,71.81413205,0
17/02/2010,48,,1.309897872,-0.121337891,3.502532959,2.600066,390.0342857,273.9473386,31136.75069,77.30864289,0
18/02/2010,49,,0.19365264,-1.018371582,3.238250732,3.2167045,389.9414286,273.8300886,31384.72671,79.57637215,0
19/02/2010,50,,1.4537178,-3.604248047,4.17074585,3.2167045,389.8485714,273.5953488,31634.91324,78.14794931,0
20/02/2010,51,,0.829590552,-1.007507324,4.335510254,2.450036,389.7557143,273.4098485,31887.21286,80.2289515,0
21/02/2010,52,,0.787078944,-0.454589844,4.638275146,2.6897045,389.6628571,273.2605812,32141.53114,81.87642125,0
22/02/2010,53,,0.812841696,0.322998047,5.436096191,2.6897045,389.57,273.1761434,32397.77663,82.42694546,0
23/02/2010,54,,-0.011531376,1.672729492,5.073974609,2.13454,389.7642857,273.2624892,32655.86081,80.21885236,0
24/02/2010,55,,0.631004688,-1.527008057,1.757965088,1.503007,389.9585714,273.2093538,32915.69806,78.87943186,0
25/02/2010,56,,0.194023512,-2.026489258,2.416168213,2.827548,390.1528571,272.9555231,33177.20565,76.9755804,0
26/02/2010,57,,0.055747224,-4.183898926,1.500396729,2.827548,390.3471429,272.6158625,33440.30365,71.74041893,0
27/02/2010,58,,0.02474388,-1.435974121,1.415924072,3.147377,390.5414286,272.6033735,33704.91492,69.04182797,0
28/02/2010,59,,0.042146352,-3.17074585,2.017242432,3.5164935,390.7357143,272.5150789,33970.96504,65.28735497,0
01/03/2010,60,,0.192842424,-2.82244873,1.764678955,3.5164935,390.93,272.4345793,34238.38222,61.2770967,0
02/03/2010,61,,1.629694512,-3.748718262,2.072418213,3.970645,390.9942857,272.2840797,34507.0973,59.09034184,0
03/03/2010,62,,0.973168344,-2.510925293,1.783905029,3.970645,391.0585714,272.2327332,34777.04364,58.3617145,0
04/03/2010,63,,-0.041593608,0.688842773,2.436218262,3.023345,391.1228571,272.4428932,35048.15705,56.76013147,0
05/03/2010,64,,-0.014283216,2.461212158,3.903961182,0.908304,391.1871429,272.5715989,35320.37574,55.77084391,0
06/03/2010,65,,0.039993048,1.370391846,3.679840088,0.918324,391.2514286,272.4775364,35593.64025,56.07730625,0
07/03/2010,66,,-0.060635952,1.238433838,3.671478271,3.373234,391.3157143,272.38602,35867.89334,58.53531679,0
08/03/2010,67,,0.009078048,0.688018799,3.798583984,3.4950995,391.38,272.3073108,36143.07996,62.25020713,0
09/03/2010,68,,0.089734608,-3.563323975,4.328826904,4.6522785,391.35,272.0665257,36419.14715,67.05475984,0
10/03/2010,69,,-0.904904136,-4.252380371,4.364776611,5.527543,391.32,271.8698094,36696.04393,68.21993987,0
11/03/2010,70,,0.098143056,-3.437194824,3.939086914,5.527543,391.29,271.7546273,36973.72129,67.21907121,0
12/03/2010,71,,0.347921784,-1.850250244,4.453430176,5.242107,391.26,271.838151,37252.13206,66.97616836,0
13/03/2010,72,,-5.55E-05,-0.56817627,7.167297363,5.242107,391.23,271.8590716,37531.23083,70.62064766,0
14/03/2010,73,,0.394852104,1.417175293,6.47064209,3.3726925,391.2,271.9482032,37810.9739,71.67139022,0
15/03/2010,74,,0.825966072,0.792419434,5.830841064,5.1391985,391.17,271.9705566,38091.31916,74.85920502,0
16/03/2010,75,,0.338163768,-1.158691406,6.26071167,5.3479945,391.0442857,271.8357271,38372.22604,78.04512819,0
17/03/2010,76,,0.161985096,0.189361572,6.442199707,5.3479945,390.9185714,271.917459,38653.65541,84.63423933,0
18/03/2010,77,,1.607497272,-2.933532715,5.990600586,6.706116,390.7928571,271.8742664,38935.56951,90.05722968,0
19/03/2010,78,,0.2703672,-3.269317627,7.612213135,6.706116,390.6671429,271.9178179,39217.93186,96.026817,0
20/03/2010,79,,-0.727484112,3.625518799,6.792633057,4.955859,390.5414286,272.1588414,39500.70717,100.93819,0
21/03/2010,80,,-0.643276512,2.055267334,8.032867432,4.955859,390.4157143,272.4076991,39783.8613,106.3194729,0
22/03/2010,81,,0.443168712,3.83682251,8.74710083,3.9283985,390.29,272.7248073,40067.36112,111.6323937,0
23/03/2010,82,,-0.88471764,4.960205078,8.280426025,3.871528,390.5014286,273.1395179,40351.17446,116.0886965,0
24/03/2010,83,,0.410771088,3.157775879,8.019500732,4.595679,390.7128571,273.4094561,40635.27005,120.4987933,0
25/03/2010,84,,0.056043144,3.780853271,10.97421265,4.7186275,390.9242857,273.5566947,40919.61739,127.2687567,0.6
26/03/2010,85,,-0.886006296,6.886230469,11.91925049,4.7996,391.1357143,273.7674098,41204.18671,137.7434562,0.6
27/03/2010,86,,-1.469416032,6.132873535,10.31100464,7.0814615,391.3471429,273.9941947,41488.94888,149.2594023,0.6
28/03/2010,87,,-1.126142352,3.859375,9.128448486,7.0814615,391.5585714,274.1190014,41773.87531,153.832739,0.6
29/03/2010,88,,-0.200574576,1.571685791,9.183654785,5.627743,391.77,274.1610808,42058.9379,156.1919625,0.6
30/03/2010,89,,-0.59166288,4.324584961,8.332275391,4.757354,391.6871429,274.5366955,42344.10895,153.1727339,0.6
31/03/2010,90,,-2.14292736,2.591491699,9.205413818,5.440341,391.6042857,274.8625942,42629.36105,156.5227087,0.6
01/04/2010,91,,-4.215354696,5.432952881,8.964538574,4.0805945,391.5214286,275.2849822,42914.66707,154.2911128,0.6
02/04/2010,92,,-2.840988816,2.274932861,7.250915527,0.965445,391.4385714,275.4814194,43200,151.9273586,0.6
03/04/2010,93,,-2.076596352,5.608337402,7.080322266,1.807941,391.3557143,275.7755391,43485.33293,146.9959858,0.6
04/04/2010,94,,-2.192892264,4.05480957,8.996307373,5.789147,391.2728571,275.9011408,43770.63895,152.0721936,0.6
05/04/2010,95,,-0.762032448,4.289520264,7.960113525,5.789147,391.19,276.0676694,44055.89105,154.3203469,0.6
06/04/2010,96,,0.379725192,0.660430908,4.822235107,5.390512,391.4071429,276.1542943,44341.0621,154.0680665,0.6
07/04/2010,97,,-1.89296028,1.334472656,2.916290283,4.320534,391.6242857,276.2088234,44626.12469,146.994687,0.6
08/04/2010,98,,-2.574647208,0.660430908,2.5809021,2.6363545,391.8414286,276.3799645,44911.05112,143.0863687,0.6
09/04/2010,99,,-2.769782904,0.045715332,6.402069092,7.9006675,392.0585714,276.5378232,45195.81329,146.5132857,0.6
10/04/2010,100,,-3.90119976,-5.343170166,7.327026367,7.9006675,392.2757143,276.1107428,45480.38261,145.5628426,0.6
11/04/2010,101,,-3.77828604,2.227325439,7.342071533,7.7046,392.4928571,276.118936,45764.72995,141.1251203,0.6
12/04/2010,102,,-3.325274856,0.370605469,7.034301758,7.89823,392.71,275.9538781,46048.82554,141.1648454,0.6
13/04/2010,103,,-2.092269312,2.299987793,10.46740723,7.89823,392.7942857,275.827201,46332.63888,140.0011898,0.6
14/04/2010,104,,-2.009185128,6.580535889,8.367401123,4.3026605,392.8785714,275.9901896,46616.1387,137.4037101,0.6
15/04/2010,105,,-3.89332548,3.490203857,9.391906738,7.6804975,392.9628571,275.9763492,46899.29283,140.1825652,0.6
16/04/2010,106,,-6.741373608,4.83493042,11.15652466,7.0497765,393.0471429,275.8786682,47182.06814,140.015265,0.6
17/04/2010,107,,-5.830035912,5.888977051,11.17828369,5.538646,393.1314286,275.8670541,47464.43049,135.1747942,0.6
18/04/2010,108,,-2.987799048,3.139404297,14.12127686,9.743543,393.2157143,275.8327698,47746.34459,141.5166477,0.6
19/04/2010,109,,-4.45785768,4.096588135,13.29833984,10.088828,393.3,275.9530032,48027.77396,148.3212669,0.6
20/04/2010,110,,-4.865561352,2.113739014,13.32595825,10.505066,393.2857143,275.8477248,48308.68084,160.1778092,0.6
21/04/2010,111,,-5.885627184,5.188232422,8.78137207,10.505066,393.2714286,275.9713792,48589.0261,160.092405,0.8
22/04/2010,112,,-5.228041104,3.893615723,8.553894043,7.6574785,393.2571429,275.8980774,48868.76917,168.768799,0.8
23/04/2010,113,,-2.016553752,3.208740234,11.09298706,8.0333655,393.2428571,275.9425444,49147.86794,182.11912,0.8
24/04/2010,114,,-4.99365756,1.715332031,13.25067139,10.854142,393.2285714,275.7571632,49426.27871,195.9704489,0.8
25/04/2010,115,,-2.936164248,4.408111572,10.51339722,10.854142,393.2142857,275.7739871,49703.95607,201.123371,0.8
26/04/2010,116,,-6.207536736,4.087402344,7.200744629,8.619402,393.2,275.7643624,49980.85285,200.7038292,0.8
27/04/2010,117,,-5.803005024,1.421325684,8.253662109,8.782973,393.1728571,275.8005955,50256.92004,207.999021,0.8
28/04/2010,118,,-5.9608332,3.078430176,6.988311768,9.344637,393.1457143,275.8836411,50532.10666,221.0589778,0.8
29/04/2010,119,,-3.796493976,0.916015625,9.227142334,10.0195,393.1185714,275.8958118,50806.35975,235.2741619,0.7
